,Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover
2598,05-Jul-24,24213.35,24363,24168.85,24323.85,298381204,32052.48
2599,08-Jul-24,24329.45,24344.6,24240.55,24320.55,266299131,26356.03
2600,09-Jul-24,24351,24443.6,24331.9,24433.2,250537091,29361.08
2601,10-Jul-24,24459.85,24461.05,24141.8,24324.45,292263786,35358.54
2602,11-Jul-24,24396.55,24402.65,24193.75,24315.95,306404194,32115.44
2603,12-Jul-24,24387.95,24592.2,24331.15,24502.15,325823474,39565.33
2604,15-Jul-24,24587.6,24635.05,24522.75,24586.7,305395934,31593.04
2605,16-Jul-24,24615.9,24661.25,24587.65,24613,283212233,28668.71
2606,18-Jul-24,24543.8,24837.75,24504.45,24800.85,350924425,40477.17
2607,19-Jul-24,24853.8,24854.8,24508.15,24530.9,343772965,33588.08
2608,22-Jul-24,24445.75,24595.2,24362.3,24509.25,324190553,32496.23
2609,23-Jul-24,24568.9,24582.55,24074.2,24479.05,436408768,44921.42
2610,24-Jul-24,24444.95,24504.25,24307.25,24413.5,366616574,39538.11
2611,25-Jul-24,24230.95,24426.15,24210.8,24406.1,391821970,37853.62
2612,26-Jul-24,24423.35,24861.15,24410.9,24834.85,383826136,42118.36
2613,29-Jul-24,24943.3,24999.75,24774.6,24836.1,354966070,37102.92
2614,30-Jul-24,24839.4,24971.75,24798.65,24857.3,384989431,37576.58
2615,31-Jul-24,24886.7,24984.6,24856.5,24951.15,333646302,35411.32
2616,01-Aug-24,25030.95,25078.3,24956.4,25010.9,431313292,38822.9
2617,02-Aug-24,24789,24851.9,24686.85,24717.7,345027881,35368.54
2618,05-Aug-24,24302.85,24350.05,23893.7,24055.6,486994718,45066.65
2619,06-Aug-24,24189.85,24382.6,23960.4,23992.55,312339387,31553.65
2620,07-Aug-24,24289.4,24337.7,24184.9,24297.5,317564429,29738.85
2621,08-Aug-24,24248.55,24340.5,24079.7,24117,311875940,30858.18
2622,09-Aug-24,24386.85,24419.75,24311.2,24367.5,215129992,22339.19
2623,12-Aug-24,24320.05,24472.8,24212.1,24347,279925100,30311.85
2624,13-Aug-24,24342.35,24359.95,24116.5,24139,239727640,25459.58
2625,14-Aug-24,24184.4,24196.5,24099.7,24143.75,303254705,27834.61
2626,16-Aug-24,24334.85,24563.9,24204.5,24541.15,271611087,28521.9
2627,19-Aug-24,24636.35,24638.8,24522.95,24572.65,243645503,22124.41
2628,20-Aug-24,24648.9,24734.3,24607.2,24698.85,238318940,25478.73
2629,21-Aug-24,24680.55,24787.95,24654.5,24770.2,257114212,27404.63
2630,22-Aug-24,24863.4,24867.35,24784.45,24811.5,220345125,24227.03
2631,23-Aug-24,24845.4,24858.4,24771.65,24823.15,206800655,23134.22
2632,26-Aug-24,24906.1,25043.8,24874.7,25010.6,210266456,22166.86
2633,27-Aug-24,25024.8,25073.1,24973.65,25017.75,223346636,26695
2634,28-Aug-24,25030.8,25129.6,24964.65,25052.35,220419448,26994.19
2635,29-Aug-24,25035.3,25192.9,24998.5,25151.95,353993900,43221.73
2636,30-Aug-24,25249.7,25268.35,25199.4,25235.9,638166179,89554.91
2637,02-Sep-24,25333.6,25333.65,25235.5,25278.7,222815249,28187.71
2638,03-Sep-24,25313.4,25321.7,25235.8,25279.85,212131921,27276.14
2639,04-Sep-24,25089.95,25216,25083.8,25198.7,253788501,26293.35
2640,05-Sep-24,25250.5,25275.45,25127.75,25145.1,222242223,26272.38
2641,06-Sep-24,25093.7,25168.75,24801.3,24852.15,311671856,33001.17
2642,09-Sep-24,24823.4,24957.5,24753.15,24936.4,254367252,25180.28
2643,10-Sep-24,24999.4,25130.5,24896.8,25041.1,251274802,27846.31
2644,11-Sep-24,25034,25113.7,24885.15,24918.45,279229206,29395.73
2645,12-Sep-24,25059.65,25433.35,24941.45,25388.9,380069653,41747.91
2646,13-Sep-24,25430.45,25430.5,25292.45,25356.5,250781898,25530.69
2647,16-Sep-24,25406.65,25445.7,25336.2,25383.75,168694880,18705.01
2648,17-Sep-24,25416.9,25441.65,25352.25,25418.55,215956868,25280.83
2649,18-Sep-24,25402.4,25482.2,25285.55,25377.55,215727159,28832
2650,19-Sep-24,25487.05,25611.95,25376.05,25415.8,314461263,34389.27
2651,20-Sep-24,25525.95,25849.25,25426.6,25790.95,533067422,68915.27
2652,23-Sep-24,25872.55,25956,25847.35,25939.05,209187756,24825.74
2653,24-Sep-24,25921.45,26011.55,25886.85,25940.4,384115033,35573.63
2654,25-Sep-24,25899.45,26032.8,25871.35,26004.15,278540972,27868.08
2655,26-Sep-24,26005.4,26250.9,25998.4,26216.05,370895477,40838.36
2656,27-Sep-24,26248.25,26277.35,26151.4,26178.95,490332370,55420.63
2657,30-Sep-24,26061.3,26134.7,25794.1,25810.85,375370974,36028.06
2658,01-Oct-24,25788.45,25907.6,25739.2,25796.9,247423786,27473.29
2659,03-Oct-24,25452.85,25639.45,25230.3,25250.1,423395030,45689.5
2660,04-Oct-24,25181.9,25485.05,24966.8,25014.6,374914801,42719.71
2661,07-Oct-24,25084.1,25143,24694.35,24795.75,374345795,40550.24
2662,08-Oct-24,24832.2,25044,24756.8,25013.15,333220055,33493.36
2663,09-Oct-24,25065.8,25234.05,24947.7,24981.95,290562844,30877.63
2664,10-Oct-24,25067.05,25134.05,24979.4,24998.45,261364749,28046.45
2665,11-Oct-24,24985.3,25028.65,24920.05,24964.25,210462717,21734.97
2666,14-Oct-24,25023.45,25159.75,25017.5,25127.95,206423311,21270.9
2667,15-Oct-24,25186.3,25212.05,25008.15,25057.35,257228772,29113.88
2668,16-Oct-24,25008.55,25093.4,24908.45,24971.3,226774456,24115.83
2669,17-Oct-24,25027.4,25029.5,24728.9,24749.85,252755662,32606.34
2670,18-Oct-24,24664.95,24886.2,24567.65,24854.05,290855392,31772.76
2671,21-Oct-24,24956.15,24978.3,24679.6,24781.1,241978957,32207.22
2672,22-Oct-24,24798.65,24882,24445.8,24472.1,279484697,32801.59
2673,23-Oct-24,24378.15,24604.25,24378.1,24435.5,284556771,31928.1
2674,24-Oct-24,24412.7,24480.65,24341.2,24399.4,216686434,27817.66
2675,25-Oct-24,24418.05,24440.25,24073.9,24180.8,372642214,37068.91
2676,28-Oct-24,24251.1,24492.6,24134.9,24339.15,278562235,28136.06
2677,29-Oct-24,24328.85,24484.5,24140.85,24466.85,332044690,35579.48
2678,30-Oct-24,24371.45,24498.2,24307.3,24340.85,285196335,31068.7
2679,31-Oct-24,24349.85,24372.45,24172.6,24205.35,287007588,33403.89
2680,01-Nov-24,24302.75,24368.25,24280.2,24304.35,38811387,3348.45
2681,04-Nov-24,24315.75,24316.75,23816.15,23995.35,285531635,31561.52
2682,05-Nov-24,23916.5,24229.05,23842.75,24213.3,289511197,30074.77
2683,06-Nov-24,24308.75,24537.6,24204.05,24484.05,351082031,34108.84
2684,07-Nov-24,24489.6,24503.35,24179.05,24199.35,322185588,30971.89
2685,08-Nov-24,24207.7,24276.15,24066.65,24148.2,298725122,27670.3
2686,11-Nov-24,24087.25,24336.8,24004.6,24141.3,273370562,26600.28
2687,12-Nov-24,24225.8,24242,23839.15,23883.45,255825829,26852.73
2688,13-Nov-24,23822.45,23873.6,23509.6,23559.05,304569316,27765.81
2689,14-Nov-24,23542.15,23675.9,23484.15,23532.7,257708474,24814.37
2690,18-Nov-24,23605.3,23606.8,23350.4,23453.8,263311912,25257.33
2691,19-Nov-24,23529.55,23780.65,23464.8,23518.5,297477279,30486.78
2692,21-Nov-24,23488.45,23507.3,23263.15,23349.9,420332354,40900.89
2693,22-Nov-24,23411.8,23956.1,23359,23907.25,367562789,39257.52
2694,25-Nov-24,24253.55,24351.55,24135.45,24221.9,687172787,85975.81
2695,26-Nov-24,24343.3,24343.3,24125.4,24194.5,230691771,24140.67
2696,27-Nov-24,24204.8,24354.55,24145.65,24274.9,295011445,31149.09
2697,28-Nov-24,24274.15,24345.75,23873.35,23914.15,366745300,41198.27
2698,29-Nov-24,23927.15,24188.45,23927.15,24131.1,282104071,30509.98
2699,02-Dec-24,24140.85,24301.7,24008.65,24276.05,220384187,23162.75
2700,03-Dec-24,24367.5,24481.35,24280,24457.15,339470947,34228.3
2701,04-Dec-24,24488.75,24573.2,24366.3,24467.45,348003156,34639.78
2702,05-Dec-24,24539.15,24857.75,24295.55,24708.4,361469920,40471.33
2703,06-Dec-24,24729.45,24751.05,24620.5,24677.8,226731303,23904.13
2704,09-Dec-24,24633.9,24705,24580.05,24619,248139308,25099.79
2705,10-Dec-24,24652.65,24677.8,24510.65,24610.05,261048951,26093.38
2706,11-Dec-24,24620.5,24691.75,24583.85,24641.8,187252712,21592.23
2707,12-Dec-24,24604.45,24675.25,24527.95,24548.7,266051129,28235.17
2708,13-Dec-24,24498.35,24792.3,24180.8,24768.3,310080852,30429.73
2709,16-Dec-24,24753.4,24781.25,24601.75,24668.25,187551629,18608.23
2710,17-Dec-24,24584.8,24624.1,24303.45,24336,264881033,26765.16
2711,18-Dec-24,24297.95,24394.45,24149.85,24198.85,235346534,23315.92
2712,19-Dec-24,23877.15,24004.9,23870.3,23951.7,271128027,27815.23
2713,20-Dec-24,23960.7,24065.8,23537.35,23587.5,442714411,47084.68
2714,23-Dec-24,23738.2,23869.55,23647.2,23753.45,189758237,18243.28
2715,24-Dec-24,23769.1,23867.65,23685.15,23727.65,177664746,16010.71
2716,26-Dec-24,23775.8,23854.5,23653.6,23750.2,177681783,16695.1
2717,27-Dec-24,23801.4,23938.85,23800.6,23813.4,176821521,17164.99
2718,30-Dec-24,23796.9,23915.35,23599.3,23644.9,364929453,33823.95
2719,31-Dec-24,23560.6,23689.85,23460.45,23644.8,193627727,18646.79
2720,01-Jan-25,23637.65,23822.8,23562.8,23742.9,154921938,14266.26
2721,02-Jan-25,23783,24226.7,23751.55,24188.65,283200811,32237.25
2722,03-Jan-25,24196.4,24196.45,23976,24004.75,312279515,29411.99
2723,06-Jan-25,24045.8,24089.95,23551.9,23616.05,278061806,25853.64
2724,07-Jan-25,23679.9,23795.2,23637.8,23707.9,262337253,22485.65
2725,08-Jan-25,23746.65,23751.85,23496.15,23688.95,266375381,24718.54
2726,09-Jan-25,23674.75,23689.5,23503.05,23526.5,269239831,26793.85
2727,10-Jan-25,23551.9,23596.6,23344.35,23431.5,261022434,25017.6
2728,13-Jan-25,23195.4,23340.95,23047.25,23085.95,316481107,26890.37
2729,14-Jan-25,23165.9,23264.95,23134.15,23176.05,311235510,31174.05
2730,15-Jan-25,23250.45,23293.65,23146.45,23213.2,228039156,21587.78
2731,16-Jan-25,23377.25,23391.65,23272.05,23311.8,299416081,29784.82
2732,17-Jan-25,23277.1,23292.1,23100.35,23203.2,272945267,27040.78
2733,20-Jan-25,23290.4,23391.1,23170.65,23344.75,301455455,27333.97
2734,21-Jan-25,23421.65,23426.3,22976.85,23024.65,312871897,30106.72
2735,22-Jan-25,23099.15,23169.55,22981.3,23155.35,275951918,25462.05
2736,23-Jan-25,23128.3,23270.8,23090.65,23205.35,275558357,27723.78
2737,24-Jan-25,23183.9,23347.3,23050,23092.2,264336332,24412.46
2738,27-Jan-25,22940.15,23007.45,22786.9,22829.15,257372790,24202.41
2739,28-Jan-25,22960.45,23137.95,22857.65,22957.25,361868609,33221.8
2740,29-Jan-25,23026.75,23183.35,22976.5,23163.1,251208119,22307.38
2741,30-Jan-25,23169.5,23322.05,23139.2,23249.5,384687127,35252.87
2742,31-Jan-25,23296.75,23546.8,23277.4,23508.4,326919177,28638.01
2743,01-Feb-25,23528.6,23632.45,23318.3,23482.15,287703637,25741.04
2744,03-Feb-25,23319.35,23381.6,23222,23361.05,347241171,32019.13
2745,04-Feb-25,23509.9,23762.75,23423.15,23739.25,376742506,35974.3
2746,05-Feb-25,23801.75,23807.3,23680.45,23696.3,267014345,25806.44
2747,06-Feb-25,23761.95,23773.55,23556.25,23603.35,306978683,30885.59
2748,07-Feb-25,23649.5,23694.5,23443.2,23559.95,368092482,30042
2749,10-Feb-25,23543.8,23568.6,23316.3,23381.6,225529166,21254.72
2750,11-Feb-25,23383.55,23390.05,22986.65,23071.8,267969979,27191.96
2751,12-Feb-25,23050.8,23144.7,22798.35,23045.25,279656513,26989.94
2752,13-Feb-25,23055.75,23235.5,22992.2,23031.4,265706855,25218.86
2753,14-Feb-25,23096.45,23133.7,22774.85,22929.25,254479643,22049.89
2754,17-Feb-25,22809.9,22974.2,22725.45,22959.5,207393944,19809.44
2755,18-Feb-25,22963.65,22992.5,22801.5,22945.3,210616675,19431.37
2756,19-Feb-25,22847.25,23049.95,22814.85,22932.9,206999204,19817.93
2757,20-Feb-25,22821.1,22923.85,22812.75,22913.15,240836647,21303.88
2758,21-Feb-25,22857.2,22921,22720.3,22795.9,242753984,21994.37
2759,24-Feb-25,22609.35,22668.05,22518.8,22553.35,214317552,20772.95
2760,25-Feb-25,22516.45,22625.3,22513.9,22547.55,250279519,24917.83
2761,27-Feb-25,22568.95,22613.3,22508.4,22545.05,289230479,29775.64
2762,28-Feb-25,22433.4,22450.35,22104.85,22124.7,551285287,52745.2
2763,03-Mar-25,22194.55,22261.55,22004.7,22119.3,282399735,25942.05
2764,04-Mar-25,21974.45,22105.05,21964.6,22082.65,253260641,22979.56
2765,05-Mar-25,22073.05,22394.9,22067.8,22337.3,305942691,26371.61
2766,06-Mar-25,22476.35,22556.45,22245.85,22544.7,372083680,30550.28
2767,07-Mar-25,22508.65,22633.8,22464.75,22552.5,289765795,21446.95
2768,10-Mar-25,22521.85,22676.75,22429.05,22460.3,293855491,22330.86
2769,11-Mar-25,22345.95,22522.1,22314.7,22497.9,347924102,29208.22
2770,12-Mar-25,22536.35,22577.4,22329.55,22470.5,369736725,33406.41
2771,13-Mar-25,22541.5,22558.05,22377.35,22397.2,287535243,22855.58
2772,17-Mar-25,22353.15,22577,22353.15,22508.75,251102239,24122.27
2773,18-Mar-25,22662.25,22857.8,22599.2,22834.3,272578844,26387.47
2774,19-Mar-25,22874.95,22940.7,22807.95,22907.6,323992121,26994.95
2775,20-Mar-25,23036.6,23216.7,22973.95,23190.65,313729818,27573.99
2776,21-Mar-25,23168.25,23402.7,23132.8,23350.4,540966316,51005.67
2777,24-Mar-25,23515.4,23708.75,23433.5,23658.35,311900413,28871.35
2778,25-Mar-25,23751.5,23869.6,23601.4,23668.65,338216746,35415.03
2779,26-Mar-25,23700.95,23736.5,23451.7,23486.85,278590831,26877.28
2780,27-Mar-25,23433.95,23646.45,23412.2,23591.95,510302142,46481.84
2781,28-Mar-25,23600.4,23649.2,23450.2,23519.35,387455531,29156.37
2782,01-Apr-25,23341.1,23565.15,23136.4,23165.7,375118343,30680.7
2783,02-Apr-25,23192.6,23350,23158.45,23332.35,340970371,24334.3
2784,03-Apr-25,23150.3,23306.5,23145.8,23250.1,283196379,23501.33
2785,04-Apr-25,23190.4,23214.7,22857.45,22904.45,466776198,33761.96
2786,07-Apr-25,21758.4,22254,21743.65,22161.6,647107618,49172.14
2787,08-Apr-25,22446.75,22697.2,22270.85,22535.85,468250807,37226.82
2788,09-Apr-25,22460.3,22468.7,22353.25,22399.15,383822618,28996.55
2789,11-Apr-25,22695.4,22923.9,22695.4,22828.55,402162001,33683.6
2790,15-Apr-25,23368.35,23368.35,23207,23328.55,388321931,34216.17
2791,16-Apr-25,23344.1,23452.2,23273.05,23437.2,348424960,28102.36
2792,17-Apr-25,23401.85,23872.35,23298.55,23851.65,505333905,38450.09
2793,21-Apr-25,23949.15,24189.55,23903.65,24125.55,406145632,33125.62
2794,22-Apr-25,24185.4,24242.6,24072,24167.25,440940490,35479.29
2795,23-Apr-25,24357.6,24359.3,24119.95,24328.95,415042544,34527.08
2796,24-Apr-25,24277.9,24347.85,24216.15,24246.7,358768165,33057.29
2797,25-Apr-25,24289,24365.45,23847.85,24039.35,387741866,33430.86
2798,28-Apr-25,24070.25,24355.1,24054.05,24328.5,320467976,28278.82
2799,29-Apr-25,24370.7,24457.65,24290.75,24335.95,357563224,30436.88
2800,30-Apr-25,24342.05,24396.15,24198.75,24334.2,424452559,41073.48
2801,02-May-25,24311.9,24589.15,24238.5,24346.7,421112627,34043.27
2802,05-May-25,24419.5,24526.4,24400.65,24461.15,291471628,26918.36
2803,06-May-25,24500.75,24509.65,24331.8,24379.6,302354059,26481.15
2804,07-May-25,24233.3,24449.6,24220,24414.4,330137191,27648.34
2805,08-May-25,24431.5,24447.25,24150.2,24273.8,411362230,36893.06
2806,09-May-25,23935.75,24164.25,23935.75,24008,335550680,28942.61
2807,12-May-25,24420.1,24944.8,24378.85,24924.7,368707684,30362.27
2808,13-May-25,24864.05,24973.8,24547.5,24578.35,422977876,34576.66
2809,14-May-25,24613.8,24767.55,24535.55,24666.9,345490805,25585.37
2810,15-May-25,24694.45,25116.25,24494.45,25062.1,500821889,44147.39
2811,16-May-25,25064.65,25070,24953.05,25019.8,432717092,43815.86
2812,19-May-25,25005.35,25062.95,24916.65,24945.45,255254340,21598.6
2813,20-May-25,24996.2,25010.35,24669.7,24683.9,414799113,31063.03
2814,21-May-25,24744.25,24946.2,24685.35,24813.45,332724952,23179.85
2815,22-May-25,24733.95,24737.5,24462.4,24609.7,403279638,30579.52
2816,23-May-25,24639.5,24909.05,24614.05,24853.15,270470348,20200.73
2817,26-May-25,24919.35,25079.2,24900.5,25001.15,302799227,20060.68
2818,27-May-25,24956.65,25062.9,24704.1,24826.2,525653668,33638.3
2819,28-May-25,24832.5,24864.25,24737.05,24752.45,684425321,37143.55
2820,29-May-25,24825.1,24892.6,24677.3,24833.6,345370611,29730.05
2821,30-May-25,24812.6,24863.95,24717.4,24750.7,853890978,52247.87
2822,02-Jun-25,24669.7,24754.4,24526.15,24716.6,311100908,25091.04
2823,03-Jun-25,24786.3,24845.1,24502.15,24542.5,349288937,28906.4
2824,04-Jun-25,24560.45,24644.25,24530.45,24620.2,280862575,21907.07
2825,05-Jun-25,24691.2,24899.85,24613.1,24750.9,388405978,30186.46
2826,06-Jun-25,24748.7,25029.5,24671.45,25003.05,335581057,30041.71
2827,09-Jun-25,25160.1,25160.1,25077.15,25103.2,279219989,25606.21
2828,10-Jun-25,25196.05,25199.3,25055.45,25104.25,307323471,28813.93
2829,11-Jun-25,25134.15,25222.4,25081.3,25141.4,301245273,25871.18
2830,12-Jun-25,25164.45,25196.2,24825.9,24888.2,328310748,29573.27
2831,13-Jun-25,24473,24754.35,24473,24718.6,318711364,24838.56
2832,16-Jun-25,24732.35,24967.1,24703.6,24946.5,305813047,23857.15
2833,17-Jun-25,24977.85,24982.05,24813.7,24853.4,242415740,21818.05
2834,18-Jun-25,24788.35,24947.55,24750.45,24812.05,237599011,22044.05
2835,19-Jun-25,24803.25,24863.1,24733.4,24793.25,274619935,23620.79
2836,20-Jun-25,24787.65,25136.2,24783.65,25112.4,574654035,55782.03
2837,23-Jun-25,24939.75,25057,24824.85,24971.9,248534153,20797.88
2838,24-Jun-25,25179.9,25317.7,24999.7,25044.35,450185468,35508.9
2839,25-Jun-25,25150.35,25266.8,25125.05,25244.75,260582584,22985.17
2840,26-Jun-25,25268.95,25565.3,25259.9,25549,428891818,38689.39
2841,27-Jun-25,25576.65,25654.2,25523.55,25637.8,563957748,47108.6
2842,30-Jun-25,25661.65,25669.35,25473.3,25517.05,270981274,24673.48
2843,01-Jul-25,25551.35,25593.4,25501.8,25541.8,260669106,23921.02
2844,02-Jul-25,25588.3,25608.1,25378.75,25453.4,309828013,26681.66
2845,03-Jul-25,25505.1,25587.5,25384.35,25405.3,293428797,24531.7
2846,04-Jul-25,25428.85,25470.25,25331.65,25461,193511595,19101.33
2847,07-Jul-25,25450.45,25489.8,25407.25,25461.3,196051345,16923.26
2848,08-Jul-25,25427.85,25548.05,25424.15,25522.5,210410530,21947.32
2849,09-Jul-25,25514.6,25548.7,25424.35,25476.1,239081546,20549.5
2850,10-Jul-25,25511.65,25524.05,25340.45,25355.25,219609322,21435.36
2851,11-Jul-25,25255.5,25322.45,25129,25149.85,249987681,26251.65
2852,14-Jul-25,25149.5,25151.1,25001.95,25082.3,259533624,23316.33
2853,15-Jul-25,25089.5,25245.2,25088.45,25195.8,241340130,23282.7
2854,16-Jul-25,25196.6,25255.3,25121.05,25212.05,228815928,22254.54
2855,17-Jul-25,25230.75,25238.35,25101,25111.45,243412540,24715.35
2856,18-Jul-25,25108.55,25144.6,24918.65,24968.4,316979826,26330.8
2857,21-Jul-25,24999,25111.4,24882.3,25090.7,305216414,26062.25
2858,22-Jul-25,25166.65,25182,25035.55,25060.9,483725120,31248.06
2859,23-Jul-25,25139.35,25233.5,25085.5,25219.9,271539651,23042.49
2860,24-Jul-25,25243.3,25246.25,25018.7,25062.1,338728860,27433.34
2861,25-Jul-25,25010.35,25010.35,24806.35,24837,278136104,25273.64
2862,28-Jul-25,24782.45,24889.2,24646.6,24680.9,262142969,24976.54
2863,29-Jul-25,24609.65,24847.15,24598.6,24821.1,284657235,25954.42
2864,30-Jul-25,24890.4,24902.3,24771.95,24855.05,243886726,23525.25
2865,31-Jul-25,24642.25,24956.5,24635,24768.35,346303628,30477.71
2866,01-Aug-25,24734.9,24784.15,24535.05,24565.35,263357194,24972.45
2867,04-Aug-25,24596.05,24736.25,24554,24722.75,259329477,20372.68
2868,05-Aug-25,24720.25,24733.1,24590.3,24649.55,251849778,23815.36
2869,06-Aug-25,24641.35,24671.4,24539.2,24574.2,225091071,20559.22
2870,07-Aug-25,24464.2,24634.2,24344.15,24596.15,616739190,35574.59
2871,08-Aug-25,24544.25,24585.5,24337.5,24363.3,312630157,38135.74
2872,11-Aug-25,24371.5,24600.85,24347.45,24585.05,241145497,21081.61
2873,12-Aug-25,24563.35,24702.6,24465.65,24487.4,237002462,22258.29
2874,13-Aug-25,24586.2,24664.55,24535.25,24619.35,236006791,22843.14
2875,14-Aug-25,24607.25,24673.65,24596.9,24631.3,270162203,22375.44
2876,18-Aug-25,24938.2,25022,24852.85,24876.95,363071305,37637.67
2877,19-Aug-25,24891.35,25012.65,24873.95,24980.65,252340828,24781.97
2878,20-Aug-25,24965.8,25088.7,24929.7,25050.55,287054119,25330.45
2879,21-Aug-25,25142,25153.65,25054.9,25083.75,226542052,21865.07
2880,22-Aug-25,25064.15,25084.85,24859.15,24870.1,210165384,19655.78
2881,25-Aug-25,24949.15,25021.55,24894.35,24967.75,213032133,19871.25
2882,26-Aug-25,24899.5,24919.65,24689.6,24712.05,750473927,47068.2
2883,28-Aug-25,24695.8,24702.65,24481.6,24500.9,326601486,29371.67
2884,29-Aug-25,24466.7,24572.45,24404.7,24426.85,325543583,26796.69
2885,01-Sep-25,24432.7,24635.6,24432.7,24625.05,229327424,20704.88
2886,02-Sep-25,24653,24756.1,24522.35,24579.6,271558516,22051.8
2887,03-Sep-25,24616.5,24737.05,24533.2,24715.05,340283328,23533.08
2888,04-Sep-25,24980.75,24980.75,24708.2,24734.3,314094160,30252.19
2889,05-Sep-25,24818.85,24832.35,24621.6,24741,210071924,18530.24
2890,08-Sep-25,24802.6,24885.5,24751.55,24773.15,213228202,20122.88
2891,09-Sep-25,24864.1,24891.8,24814,24868.6,226919775,22356.88
2892,10-Sep-25,24991,25035.7,24915.05,24973.1,244146466,22458.98
2893,11-Sep-25,24945.5,25037.3,24940.15,25005.5,224570983,21316.72
2894,12-Sep-25,25074.45,25139.45,25038.05,25114,225739766,21335.67
2895,15-Sep-25,25118.9,25138.45,25048.75,25069.2,185375759,17115.6
2896,16-Sep-25,25073.6,25261.4,25070.45,25239.1,240122320,22642.86
2897,17-Sep-25,25276.6,25346.5,25275.35,25330.25,268936695,23484.12
2898,18-Sep-25,25441.05,25448.55,25329.75,25423.6,272193683,24198.11
2899,19-Sep-25,25410.2,25431.4,25286.3,25327.05,380362832,38805.58
2900,22-Sep-25,25238.1,25331.7,25151.05,25202.35,254509892,25277.82
