Date,ret_1d,ret_5d,vol_5d,vol_10d,mom_10d,mom_20d,drawdown_20d,Risk_Off,hawkish_share,dovish_share,neutral_share,macro_tone_signal,macro_tone_signal_ema
2025-04-07,-0.0324325622313569,-0.0577290613898768,0.0147884951963619,0.0131754308898042,-0.0509113334246952,-0.0169929074239179,-0.0636728330513148,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-08,0.0168873186051548,-0.0271889042852149,0.0192302292701513,0.0137847939915977,-0.0474462504781609,-0.0007382773528433,-0.0478607778643903,1,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-09,-0.006065890569914,-0.0399959712587886,0.0179390916056997,0.013665185132503,-0.053636350193188,-0.0027225816217948,-0.053636350193188,1,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-11,0.0191703703042303,-0.0181311048124523,0.0218085856791243,0.0156621594080243,-0.0280284499624257,0.0146969272687671,-0.0354942085839286,1,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-15,0.0219023985316633,0.0185160525574723,0.0231587713698271,0.0174232437120113,-0.0111648252899824,0.0381856211477269,-0.0143692183542366,1,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-16,0.0046573833350123,0.0575590210093135,0.0117395665580771,0.0174915889939869,-0.0034928686379511,0.0464343757255372,-0.0097787579773244,1,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-17,0.0176834263478573,0.0583869700943164,0.0118390932059946,0.0174705803964172,0.0296105880677035,0.0596612428500027,0.0,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-21,0.0114834822748111,0.0770743532678694,0.0069204293223594,0.0176352335584392,0.0339957183909893,0.0565487008579199,0.0,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-22,0.0017284580040661,0.0586414818286751,0.0084963074761466,0.0174806240886647,0.0394471421628295,0.0549883008259268,0.0,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-23,0.0066908729789281,0.0428830767450185,0.0062672913716059,0.0161738211972322,0.0621931546053278,0.049084437046827,0.0,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-24,-0.0033807459836943,0.0345391087672588,0.0082121185675458,0.0098373439048385,0.09408616706375,0.0383847814170206,-0.0033807459836943,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-25,-0.0085516791975815,0.0078694765351661,0.0079290755566835,0.0108317908787225,0.0667159215205994,0.0161042507190907,-0.0119035141261748,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-28,0.0120281954378966,0.0084122434514446,0.0081008040413381,0.0099706119722472,0.0861349649428659,0.0278786496061245,-1.849648258556158e-05,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
